"year","quarter","area_fips","area_title","quarterly_establishments","month_3_employment","month_3_employment_percent_change_oty","average_weekly_wages","average_weekly_wages_percent_change_oty"
"2012","3","47000","Tennessee","141800","2674300","1.7","814","-0.6"
"2012","3","48000","Texas","596100","10773400","2.7","930","-0.2"
"2012","3","49000","Utah","86000","1231000","3.3","766","-1.8"
"2012","3","50000","Vermont","24500","302000","1.2","763","-1.8"
"2012","3","51000","Virginia","241900","3631100","0.9","960","-1.5"
"2012","3","53000","Washington","237300","2944600","1.5","1024","1.3"
"2012","3","54000","West Virginia","49600","715400","0.5","724","-2.4"
"2012","3","55000","Wisconsin","161600","2718700","0.7","770","-2.7"
"2012","3","56000","Wyoming","25600","284700","0.0","828","-0.5"
"2012","3","72000","Puerto Rico","48800","933400","2.1","506","0.0"
"2012","3","78000","Virgin Islands","3500","38600","-9.8","711","-1.1"
"2012","4","US000","United States","9205600","133726800","1.9","1000","4.7"
"2012","4","01000","Alabama","117000","1847300","1.1","854","2.6"
"2012","4","02000","Alaska","21900","314800","1.1","1007","2.7"
"2012","4","04000","Arizona","147500","2509200","2.4","912","3.3"
"2012","4","05000","Arkansas","85100","1160300","0.2","767","4.2"
"2012","4","06000","California","1337100","15216300","3.3","1186","7.8"
"2012","4","08000","Colorado","173600","2311400","2.7","1032","5.8"
"2012","4","09000","Connecticut","111900","1657600","1.0","1253","5.3"
"2012","4","10000","Delaware","27800","411000","1.2","1044","6.1"
"2012","4","11000","District of Columbia","36800","721500","1.7","1703","2.2"
"2012","4","12000","Florida","618300","7535500","2.3","880","3.9"
"2012","4","13000","Georgia","273700","3889900","1.7","927","4.7"
"2012","4","15000","Hawaii","38600","620700","2.1","868","2.7"
"2012","4","16000","Idaho","53400","618400","2.0","732","2.1"
"2012","4","17000","Illinois","396400","5697900","1.1","1058","4.4"
"2012","4","18000","Indiana","160400","2850500","1.8","816","3.4"
"2012","4","19000","Iowa","96000","1486600","1.3","821","3.7"
"2012","4","20000","Kansas","84900","1339200","1.5","835","4.4"
"2012","4","21000","Kentucky","113200","1796000","1.4","801","1.8"
"2012","4","22000","Louisiana","127100","1891900","1.0","884","4.1"
"2012","4","23000","Maine","49700","582200","0.2","773","2.4"
"2012","4","24000","Maryland","169100","2544100","1.2","1086","2.5"
"2012","4","25000","Massachusetts","221000","3279300","1.3","1248","4.8"
"2012","4","26000","Michigan","238900","3988900","1.9","954","2.3"
"2012","4","27000","Minnesota","170100","2677200","1.6","985","5.1"
"2012","4","28000","Mississippi","69400","1096500","1.1","720","3.2"
"2012","4","29000","Missouri","179300","2641900","0.9","863","4.6"
"2012","4","30000","Montana","42800","434600","1.9","757","4.1"
"2012","4","31000","Nebraska","68000","931300","2.2","797","4.6"
"2012","4","32000","Nevada","73500","1145800","1.9","877","2.9"
"2012","4","33000","New Hampshire","49500","620800","0.8","1023","5.5"
"2012","4","34000","New Jersey","263800","3846400","1.1","1172","2.9"
"2012","4","35000","New Mexico","55700","796800","1.5","802","0.4"
"2012","4","36000","New York","608400","8741900","1.4","1280","6.9"
"2012","4","37000","North Carolina","259900","3963900","1.9","854","3.6"
"2012","4","38000","North Dakota","30100","421000","6.1","944","8.4"
"2012","4","39000","Ohio","287100","5098000","1.3","887","3.6"
"2012","4","40000","Oklahoma","104900","1565300","1.9","847","3.9"
"2012","4","41000","Oregon","134800","1654100","1.4","871","2.5"
"2012","4","42000","Pennsylvania","354400","5629800","0.5","972","3.8"
"2012","4","44000","Rhode Island","35400","456400","1.0","945","2.7"
"2012","4","45000","South Carolina","113900","1832200","2.0","784","2.8"
"2012","4","46000","South Dakota","31600","401700","1.2","749","3.5"
"2012","4","47000","Tennessee","142100","2710400","2.1","903","5.2"
"2012","4","48000","Texas","599600","10956400","3.2","1027","5.5"
"2012","4","49000","Utah","87200","1246600","3.7","844","4.5"
"2012","4","50000","Vermont","24500","306100","0.7","829","2.5"
"2012","4","51000","Virginia","242500","3663700","1.1","1042","3.7"
"2012","4","53000","Washington","239600","2902000","2.1","1017","4.0"
"2012","4","54000","West Virginia","49600","714300","0.0","788","1.5"
"2012","4","55000","Wisconsin","162900","2723600","1.2","855","4.8"
"2012","4","56000","Wyoming","25600","277600","0.2","908","3.7"
"2012","4","72000","Puerto Rico","47300","978600","1.6","550","-0.4"
"2012","4","78000","Virgin Islands","3400","39800","-7.9","738","-3.9"
"2013","1","US000","United States","9193500","132338900","1.6","989","0.6"
"2013","1","01000","Alabama","117400","1840400","1.0","812","0.5"
"2013","1","02000","Alaska","21800","317900","0.5","988","1.5"
"2013","1","04000","Arizona","146800","2494600","2.2","891","0.6"
"2013","1","05000","Arkansas","86600","1151100","0.0","765","2.4"
"2013","1","06000","California","1315600","15168900","3.0","1116","-0.2"
"2013","1","08000","Colorado","173700","2298000","3.0","1004","0.1"
"2013","1","09000","Connecticut","112300","1618400","0.4","1319","-0.5"
"2013","1","10000","Delaware","27800","403700","1.4","1070","-0.2"
"2013","1","11000","District of Columbia","35500","717600","1.0","1613","0.5"
"2013","1","12000","Florida","621600","7540700","2.2","843","0.7"
"2013","1","13000","Georgia","273700","3878700","1.8","940","1.0"
"2013","1","15000","Hawaii","38600","616300","2.4","842","1.2"
"2013","1","16000","Idaho","53200","613400","3.0","695","0.6"
"2013","1","17000","Illinois","398100","5601400","0.7","1058","-0.2"
"2013","1","18000","Indiana","160600","2808100","1.1","832","1.2"
"2013","1","19000","Iowa","96900","1463200","1.0","799","1.8"
"2013","1","20000","Kansas","83900","1322000","0.7","807","0.4"
"2013","1","21000","Kentucky","115100","1765200","0.9","791","0.8"
"2013","1","22000","Louisiana","127100","1885800","1.0","847","1.3"
"2013","1","23000","Maine","49400","561600","0.0","771","1.8"
"2013","1","24000","Maryland","170000","2509000","0.8","1066","-0.6"
"2013","1","25000","Massachusetts","222900","3218500","1.0","1236","0.7"
"2013","1","26000","Michigan","239100","3950700","2.1","922","0.3"
"2013","1","27000","Minnesota","170200","2632900","1.9","1002","1.2"
"2013","1","28000","Mississippi","70000","1088900","0.4","696","1.2"
"2013","1","29000","Missouri","179800","2610300","0.7","842","0.6"
"2013","1","30000","Montana","42900","427400","1.9","707","0.1"
"2013","1","31000","Nebraska","68700","914900","1.0","777","1.7"
"2013","1","32000","Nevada","74200","1144100","2.3","844","-0.2"
"2013","1","33000","New Hampshire","48900","606000","0.7","938","1.6"
"2013","1","34000","New Jersey","262700","3780400","1.1","1234","0.6"
"2013","1","35000","New Mexico","55800","784700","0.6","778","-0.6"
"2013","1","36000","New York","612600","8565700","1.0","1362","0.4"
"2013","1","37000","North Carolina","255100","3934400","1.6","884","1.7"
"2013","1","38000","North Dakota","30200","415000","4.4","885","3.1"
"2013","1","39000","Ohio","287700","5004800","0.7","884","1.1"
"2013","1","40000","Oklahoma","105300","1551300","1.2","823","2.4"
"2013","1","41000","Oregon","136100","1644400","1.9","864","0.0"
"2013","1","42000","Pennsylvania","348200","5543300","0.1","968","0.9"
"2013","1","44000","Rhode Island","35400","445300","0.8","954","2.4"
"2013","1","45000","South Carolina","114900","1823700","1.4","773","1.2"
"2013","1","46000","South Dakota","31500","394300","1.0","709","0.9"
"2013","1","47000","Tennessee","143600","2675000","1.5","854","0.8"
"2013","1","48000","Texas","602500","10928500","3.0","1015","0.3"
"2013","1","49000","Utah","85700","1233400","3.3","804","0.6"
"2013","1","50000","Vermont","24400","299300","0.7","791","2.3"
"2013","1","51000","Virginia","243000","3616800","0.9","1027","0.8"
"2013","1","53000","Washington","240700","2890800","2.3","1028","1.8"
"2013","1","54000","West Virginia","49600","701000","-0.7","767","-0.1"
"2013","1","55000","Wisconsin","160700","2664900","0.9","833","0.8"
"2013","1","56000","Wyoming","25500","272200","0.1","859","0.8"
"2013","1","72000","Puerto Rico","48300","931300","0.0","515","-1.2"
"2013","1","78000","Virgin Islands","3400","39800","-6.7","726","0.4"
"2013","2","US000","United States","9248700","135094000","1.6","921","2.1"
"2013","2","01000","Alabama","115800","1859500","0.9","794","1.4"
"2013","2","02000","Alaska","22100","342600","-0.1","970","1.6"
"2013","2","04000","Arizona","145800","2438100","1.8","877","1.7"
"2013","2","05000","Arkansas","87200","1150400","-0.6","734","2.4"
"2013","2","06000","California","1347400","15485800","2.4","1048","2.0"
"2013","2","08000","Colorado","174300","2359400","2.9","933","1.6"
"2013","2","09000","Connecticut","112800","1666300","1.0","1128","1.5"
"2013","2","10000","Delaware","28000","417800","1.8","966","2.0"
"2013","2","11000","District of Columbia","34900","725000","0.9","1575","2.1"
"2013","2","12000","Florida","623700","7402000","2.4","822","2.0"
"2013","2","13000","Georgia","274600","3917200","1.7","867","2.2"
"2013","2","15000","Hawaii","38700","617000","1.9","823","1.6"
"2013","2","16000","Idaho","53500","642700","2.7","683","1.9"
"2013","2","17000","Illinois","401900","5750000","0.8","971","1.9"
"2013","2","18000","Indiana","160100","2863400","1.1","776","1.7"
"2013","2","19000","Iowa","97400","1523900","1.3","757","2.0"
"2013","2","20000","Kansas","84600","1350000","1.2","779","2.1"
"2013","2","21000","Kentucky","117100","1790600","0.6","782","1.3"
"2013","2","22000","Louisiana","128100","1894700","0.9","824","2.4"
"2013","2","23000","Maine","49400","604400","0.4","732","1.8"
"2013","2","24000","Maryland","169600","2570300","0.9","1005","1.4"
"2013","2","25000","Massachusetts","225000","3352700","1.3","1131","2.0"
"2013","2","26000","Michigan","238900","4073700","2.2","875","2.0"
"2013","2","27000","Minnesota","171000","2745200","1.9","929","2.4"
"2013","2","28000","Mississippi","70300","1094900","0.7","691","1.5"
"2013","2","29000","Missouri","180000","2668200","1.2","803","1.6"
"2013","2","30000","Montana","43200","448400","1.5","717","2.4"
"2013","2","31000","Nebraska","69800","941000","0.9","737","2.6"
"2013","2","32000","Nevada","74200","1168300","2.3","829","1.7"
"2013","2","33000","New Hampshire","49300","629100","0.8","916","2.9"
"2013","2","34000","New Jersey","263600","3917500","1.0","1084","2.6"
"2013","2","35000","New Mexico","55100","795000","0.4","781","-0.3"
"2013","2","36000","New York","615100","8804900","1.1","1118","2.0"
"2013","2","37000","North Carolina","256400","3985100","1.7","808","2.5"
"2013","2","38000","North Dakota","30600","433700","3.2","887","3.7"
"2013","2","39000","Ohio","287700","5162300","1.1","830","1.7"
"2013","2","40000","Oklahoma","105600","1560700","0.9","794","3.5"
"2013","2","41000","Oregon","134600","1708000","2.5","848","1.3"
"2013","2","42000","Pennsylvania","346000","5665900","0.3","918","2.8"
"2013","2","44000","Rhode Island","35500","465500","1.0","880","2.3"
"2013","2","45000","South Carolina","116500","1864900","1.8","747","1.5"
"2013","2","46000","South Dakota","31700","417000","1.0","689","1.8"
"2013","2","47000","Tennessee","143400","2709300","1.5","820","0.5"
"2013","2","48000","Texas","606100","11078800","2.7","944","2.4"
"2013","2","49000","Utah","87000","1259700","2.8","783","2.2"
"2013","2","50000","Vermont","24500","303100","0.3","808","2.7"
"2013","2","51000","Virginia","239600","3685400","0.7","968","1.7"
"2013","2","53000","Washington","243600","3013300","2.2","969","2.4"
"2013","2","54000","West Virginia","49800","713100","-0.1","781","0.6"
"2013","2","55000","Wisconsin","162100","2768200","0.6","801","3.0"
"2013","2","56000","Wyoming","25500","290400","0.4","845","0.5"
"2013","2","72000","Puerto Rico","48900","926100","-1.1","503","1.0"
"2013","2","78000","Virgin Islands","3400","38900","-3.0","706","-13.8"
"2013","3","US000","United States","9294800","134957500","1.7","922","1.9"
"2013","3","01000","Alabama","116400","1847600","0.8","794","1.3"
"2013","3","02000","Alaska","22000","345000","0.4","990","3.0"
"2013","3","04000","Arizona","146900","2490900","2.2","859","1.5"
"2013","3","05000","Arkansas","87200","1156500","0.1","723","2.1"
"2013","3","06000","California","1356200","15526400","2.7","1057","2.1"
"2013","3","08000","Colorado","176100","2355700","3.1","952","1.7"
"2013","3","09000","Connecticut","113400","1650300","0.7","1109","1.9"
"2013","3","10000","Delaware","28200","416800","2.1","941","2.1"
"2013","3","11000","District of Columbia","35600","726200","1.5","1560","3.0"
"2013","3","12000","Florida","628300","7501800","2.6","808","1.1"
"2013","3","13000","Georgia","276100","3928200","2.3","867","1.5"
"2013","3","15000","Hawaii","38800","617700","1.7","839","1.6"
"2013","3","16000","Idaho","53700","644700","2.3","703","2.3"
"2013","3","17000","Illinois","402100","5731700","0.7","959","1.5"
"2013","3","18000","Indiana","159500","2883600","1.2","784","1.6"
"2013","3","19000","Iowa","98100","1512000","1.5","772","2.1"
"2013","3","20000","Kansas","85100","1347600","1.8","776","2.0"
"2013","3","21000","Kentucky","118400","1794500","1.0","760","1.1"
"2013","3","22000","Louisiana","129200","1893400","1.4","827","2.9"
"2013","3","23000","Maine","49600","601500","0.7","735","1.8"
"2013","3","24000","Maryland","166800","2546400","0.6","1011","0.4"
"2013","3","25000","Massachusetts","229000","3318300","1.2","1131","2.6"
"2013","3","26000","Michigan","239200","4069700","2.1","875","1.5"
"2013","3","27000","Minnesota","171800","2724200","1.7","938","2.6"
"2013","3","28000","Mississippi","70700","1099100","0.8","688","2.5"
"2013","3","29000","Missouri","181500","2661000","1.3","805","1.4"
"2013","3","30000","Montana","43400","446700","1.2","705","2.3"
"2013","3","31000","Nebraska","70800","937500","1.3","766","3.4"
"2013","3","32000","Nevada","74700","1169400","2.5","836","2.0"
"2013","3","33000","New Hampshire","49900","624500","0.6","895","2.4"
"2013","3","34000","New Jersey","265300","3851900","1.2","1068","1.3"
"2013","3","35000","New Mexico","55700","793700","0.5","766","0.7"
"2013","3","36000","New York","617300","8724800","1.3","1108","1.7"
"2013","3","37000","North Carolina","255900","4006400","1.7","817","1.4"
"2013","3","38000","North Dakota","30900","436700","3.4","921","5.5"
"2013","3","39000","Ohio","288500","5147500","1.4","837","1.2"
"2013","3","40000","Oklahoma","105900","1572600","1.4","797","2.4"
"2013","3","41000","Oregon","135600","1709800","2.4","856","2.6"
"2013","3","42000","Pennsylvania","341600","5622400","0.3","913","1.6"
"2013","3","44000","Rhode Island","35600","465200","1.3","878","2.6"
"2013","3","45000","South Carolina","118100","1859300","2.3","751","1.9"
"2013","3","46000","South Dakota","31800","408900","0.9","706","3.4"
"2013","3","47000","Tennessee","144900","2712800","1.5","819","0.6"
"2013","3","48000","Texas","609600","11091900","2.8","952","2.5"
"2013","3","49000","Utah","88200","1265500","2.9","791","3.1"
"2013","3","50000","Vermont","24600","302500","0.0","788","3.4"
"2013","3","51000","Virginia","240600","3650100","0.6","971","1.1"
"2013","3","53000","Washington","246700","3017900","2.4","1044","2.1"
"2013","3","54000","West Virginia","49700","710300","-0.7","751","3.7"
"2013","3","55000","Wisconsin","163900","2752700","1.1","793","3.0"
"2013","3","56000","Wyoming","25700","286100","0.2","840","1.4"
"2013","3","72000","Puerto Rico","49400","910900","-2.5","501","-0.6"
"2013","3","78000","Virgin Islands","3400","37900","-1.9","706","-0.6"
"2013","4","US000","United States","9333700","136129400","1.8","1000","0.0"
"2013","4","01000","Alabama","117000","1866500","1.0","851","-0.5"
"2013","4","02000","Alaska","22000","315100","0.0","1022","1.6"
"2013","4","04000","Arizona","145800","2571000","2.4","906","-0.5"
"2013","4","05000","Arkansas","87500","1154300","-0.5","771","0.4"
"2013","4","06000","California","1376400","15650300","2.8","1175","-0.9"
"2013","4","08000","Colorado","175300","2383900","3.1","1023","-0.9"
"2013","4","09000","Connecticut","113700","1661200","0.3","1238","-1.3"
"2013","4","10000","Delaware","28500","419600","1.8","1035","-0.6"
"2013","4","11000","District of Columbia","36000","727300","0.6","1638","-3.9"
"2013","4","12000","Florida","635500","7739500","2.7","883","0.2"
"2013","4","13000","Georgia","278600","3986900","2.5","924","-0.1"
"2013","4","15000","Hawaii","38900","632900","1.7","871","0.3"
