"year","quarter","area_fips","ownership","industry_code","area_title","industry_title","quarterly_establishments","month_3_employment","month_3_employment_percent_change_oty","average_weekly_wages","average_weekly_wages_percent_change_oty"
"2010","4","36061","8","10","New York, NY","Government","300","441000","[ND]","1094","[ND]"
"2010","4","48201","0","10","Harris, TX","Total, All Industries","100700","2019300","1.8","1234","3.5"
"2010","4","48201","5","10","Harris, TX","Private industry","100200","1755800","2.2","1269","3.7"
"2010","4","48201","5","1011","Harris, TX","Natural resources and mining","1600","76300","6.4","3203","1.8"
"2010","4","48201","5","1012","Harris, TX","Construction","6500","130300","-2.6","1206","-1.6"
"2010","4","48201","5","1013","Harris, TX","Manufacturing","4500","171700","1.9","1588","5.0"
"2010","4","48201","5","1021","Harris, TX","Trade, transportation, and utilities","22600","432000","1.8","1101","5.4"
"2010","4","48201","5","1022","Harris, TX","Information","1300","28300","-4.8","1423","2.9"
"2010","4","48201","5","1023","Harris, TX","Financial activities","10500","112900","0.1","1542","4.9"
"2010","4","48201","5","1024","Harris, TX","Professional and business services","19900","324400","[ND]","1579","5.7"
"2010","4","48201","5","1025","Harris, TX","Education and health services","11200","240400","3.3","977","-1.3"
"2010","4","48201","5","1026","Harris, TX","Leisure and hospitality","8200","178400","2.2","420","1.4"
"2010","4","48201","5","1027","Harris, TX","Other services","13400","60100","3.2","682","3.5"
"2010","4","48201","8","10","Harris, TX","Government","600","263600","-0.6","1004","1.3"
"2010","4","04013","0","10","Maricopa, AZ","Total, All Industries","94600","1643900","1.2","937","1.1"
"2010","4","04013","5","10","Maricopa, AZ","Private industry","93900","1428300","1.6","940","1.6"
"2010","4","04013","5","1011","Maricopa, AZ","Natural resources and mining","500","7900","-0.4","822","-4.1"
"2010","4","04013","5","1012","Maricopa, AZ","Construction","8700","79500","-3.9","990","-1.6"
"2010","4","04013","5","1013","Maricopa, AZ","Manufacturing","3200","107500","-1.1","1332","3.9"
"2010","4","04013","5","1021","Maricopa, AZ","Trade, transportation, and utilities","21800","346400","1.0","862","4.2"
"2010","4","04013","5","1022","Maricopa, AZ","Information","1500","27500","5.3","1252","0.6"
"2010","4","04013","5","1023","Maricopa, AZ","Financial activities","11200","134600","0.0","1131","2.6"
"2010","4","04013","5","1024","Maricopa, AZ","Professional and business services","21900","271300","2.8","1032","1.8"
"2010","4","04013","5","1025","Maricopa, AZ","Education and health services","10400","235900","[ND]","1028","[ND]"
"2010","4","04013","5","1026","Maricopa, AZ","Leisure and hospitality","6900","170400","1.8","444","1.1"
"2010","4","04013","5","1027","Maricopa, AZ","Other services","6800","46300","2.8","636","-3.0"
"2010","4","04013","8","10","Maricopa, AZ","Government","700","215700","-1.6","919","-2.2"
"2010","4","48113","0","10","Dallas, TX","Total, All Industries","68100","1429900","1.6","1167","3.4"
"2010","4","48113","5","10","Dallas, TX","Private industry","67600","1259400","1.7","1185","3.6"
"2010","4","48113","5","1011","Dallas, TX","Natural resources and mining","600","8900","16.7","3908","3.9"
"2010","4","48113","5","1012","Dallas, TX","Construction","4000","67500","-0.3","1125","-0.8"
"2010","4","48113","5","1013","Dallas, TX","Manufacturing","2900","112800","-1.8","1372","7.8"
"2010","4","48113","5","1021","Dallas, TX","Trade, transportation, and utilities","14900","288400","1.0","1046","5.3"
"2010","4","48113","5","1022","Dallas, TX","Information","1600","45000","-1.6","1643","3.6"
"2010","4","48113","5","1023","Dallas, TX","Financial activities","8500","137000","0.1","1486","4.2"
"2010","4","48113","5","1024","Dallas, TX","Professional and business services","14900","266000","4.0","1403","2.1"
"2010","4","48113","5","1025","Dallas, TX","Education and health services","7100","167600","3.8","1080","1.1"
"2010","4","48113","5","1026","Dallas, TX","Leisure and hospitality","5500","127000","1.8","527","2.9"
"2010","4","48113","5","1027","Dallas, TX","Other services","7100","38300","-0.1","704","5.4"
"2010","4","48113","8","10","Dallas, TX","Government","500","170500","1.0","1034","1.5"
"2010","4","06059","0","10","Orange, CA","Total, All Industries","104500","1382000","0.9","1112","4.4"
"2010","4","06059","5","10","Orange, CA","Private industry","103100","1237800","1.2","1119","4.8"
"2010","4","06059","5","1011","Orange, CA","Natural resources and mining","200","3300","-3.5","677","5.3"
"2010","4","06059","5","1012","Orange, CA","Construction","6400","67300","-0.8","1237","2.6"
"2010","4","06059","5","1013","Orange, CA","Manufacturing","5000","151700","0.4","1368","5.8"
"2010","4","06059","5","1021","Orange, CA","Trade, transportation, and utilities","16400","254700","0.4","1008","3.9"
"2010","4","06059","5","1022","Orange, CA","Information","1300","24600","-4.3","1625","1.1"
"2010","4","06059","5","1023","Orange, CA","Financial activities","9800","105600","1.1","1871","13.4"
"2010","4","06059","5","1024","Orange, CA","Professional and business services","18900","248300","2.2","1308","2.4"
"2010","4","06059","5","1025","Orange, CA","Education and health services","10400","158200","[ND]","1045","[ND]"
"2010","4","06059","5","1026","Orange, CA","Leisure and hospitality","7200","169300","1.2","422","1.9"
"2010","4","06059","5","1027","Orange, CA","Other services","21100","48400","-0.5","560","0.9"
"2010","4","06059","8","10","Orange, CA","Government","1400","144100","-1.7","1057","1.1"
"2010","4","06073","0","10","San Diego, CA","Total, All Industries","100400","1256100","0.5","1075","5.3"
"2010","4","06073","5","10","San Diego, CA","Private industry","99100","1029500","0.6","1065","5.7"
"2010","4","06073","5","1011","San Diego, CA","Natural resources and mining","700","9000","1.7","627","2.3"
"2010","4","06073","5","1012","San Diego, CA","Construction","6400","54500","-5.8","1174","-0.8"
"2010","4","06073","5","1013","San Diego, CA","Manufacturing","3000","92800","[ND]","1482","[ND]"
"2010","4","06073","5","1021","San Diego, CA","Trade, transportation, and utilities","13700","207100","0.5","809","3.1"
"2010","4","06073","5","1022","San Diego, CA","Information","1200","24900","-3.7","1607","9.5"
"2010","4","06073","5","1023","San Diego, CA","Financial activities","8700","68200","-0.2","1477","24.5"
"2010","4","06073","5","1024","San Diego, CA","Professional and business services","16200","209000","-0.7","1559","7.3"
"2010","4","06073","5","1025","San Diego, CA","Education and health services","8500","147900","2.5","1013","2.4"
"2010","4","06073","5","1026","San Diego, CA","Leisure and hospitality","7000","152300","2.0","444","1.1"
"2010","4","06073","5","1027","San Diego, CA","Other services","27900","58300","1.4","530","4.1"
"2010","4","06073","8","10","San Diego, CA","Government","1400","226600","0.0","1124","[ND]"
"2010","4","53033","0","10","King, WA","Total, All Industries","83900","1131800","1.4","1216","3.6"
"2010","4","53033","5","10","King, WA","Private industry","83300","974500","1.7","1226","3.7"
"2010","4","53033","5","1011","King, WA","Natural resources and mining","400","2500","-5.1","1472","9.3"
"2010","4","53033","5","1012","King, WA","Construction","6000","45700","-5.5","1244","-1.0"
"2010","4","53033","5","1013","King, WA","Manufacturing","2300","97100","-0.7","1489","-0.9"
"2010","4","53033","5","1021","King, WA","Trade, transportation, and utilities","15000","212300","2.5","1036","4.2"
"2010","4","53033","5","1022","King, WA","Information","1800","79300","1.3","2093","3.6"
"2010","4","53033","5","1023","King, WA","Financial activities","6600","64400","-2.5","1449","-4.7"
"2010","4","53033","5","1024","King, WA","Professional and business services","14400","180600","5.0","1625","11.5"
"2010","4","53033","5","1025","King, WA","Education and health services","7100","133400","1.5","1004","3.4"
"2010","4","53033","5","1026","King, WA","Leisure and hospitality","6500","107500","1.6","480","2.3"
"2010","4","53033","5","1027","King, WA","Other services","23300","51700","5.6","596","-0.3"
"2010","4","53033","8","10","King, WA","Government","600","157300","-0.2","1156","[ND]"
"2010","4","12086","0","10","Miami-Dade, FL","Total, All Industries","85700","970300","0.9","966","1.4"
"2010","4","12086","5","10","Miami-Dade, FL","Private industry","85300","826100","1.6","938","1.5"
"2010","4","12086","5","1011","Miami-Dade, FL","Natural resources and mining","500","9100","-5.1","522","8.3"
"2010","4","12086","5","1012","Miami-Dade, FL","Construction","5100","31000","-6.5","982","0.8"
"2010","4","12086","5","1013","Miami-Dade, FL","Manufacturing","2600","34400","-3.9","934","2.4"
"2010","4","12086","5","1021","Miami-Dade, FL","Trade, transportation, and utilities","24500","249000","2.8","849","1.2"
"2010","4","12086","5","1022","Miami-Dade, FL","Information","1500","17300","-3.0","1419","3.2"
"2010","4","12086","5","1023","Miami-Dade, FL","Financial activities","9000","61600","-0.2","1412","0.9"
"2010","4","12086","5","1024","Miami-Dade, FL","Professional and business services","18000","126600","2.0","1291","4.3"
"2010","4","12086","5","1025","Miami-Dade, FL","Education and health services","9700","151800","1.1","930","1.5"
"2010","4","12086","5","1026","Miami-Dade, FL","Leisure and hospitality","6400","109600","5.2","534","-0.9"
"2010","4","12086","5","1027","Miami-Dade, FL","Other services","7700","35500","1.5","591","2.4"
"2010","4","12086","8","10","Miami-Dade, FL","Government","400","144200","-2.5","1122","0.9"
"2011","1","US000","0","10","United States","Total, All Industries","9074300","127851000","1.3","935","5.2"
"2011","1","US000","5","10","United States","Private industry","8776100","106054400","1.8","941","5.7"
"2011","1","US000","5","1011","United States","Natural resources and mining","127300","1701700","5.3","1116","9.7"
"2011","1","US000","5","1012","United States","Construction","774200","5137600","-0.9","917","2.6"
"2011","1","US000","5","1013","United States","Manufacturing","339800","11556700","1.9","1164","7.8"
"2011","1","US000","5","1021","United States","Trade, transportation, and utilities","1875900","24316500","1.3","766","5.5"
"2011","1","US000","5","1022","United States","Information","143900","2659800","-1.8","1609","9.7"
"2011","1","US000","5","1023","United States","Financial activities","811300","7354600","-0.3","1886","10.2"
"2011","1","US000","5","1024","United States","Professional and business services","1553400","16972000","4.1","1212","5.1"
"2011","1","US000","5","1025","United States","Education and health services","902800","18941200","1.9","793","3.1"
"2011","1","US000","5","1026","United States","Leisure and hospitality","752200","12842600","2.3","363","2.8"
"2011","1","US000","5","1027","United States","Other services","1297000","4349800","1.2","559","3.5"
"2011","1","US000","8","10","United States","Government","298200","21796600","-1.3","902","2.0"
"2011","1","06037","0","10","Los Angeles, CA","Total, All Industries","438000","3887900","1.0","1046","6.6"
"2011","1","06037","5","10","Los Angeles, CA","Private industry","432400","3321800","1.6","1030","7.6"
"2011","1","06037","5","1011","Los Angeles, CA","Natural resources and mining","500","10000","-0.9","1645","7.2"
"2011","1","06037","5","1012","Los Angeles, CA","Construction","12700","102400","-2.8","1000","4.0"
"2011","1","06037","5","1013","Los Angeles, CA","Manufacturing","13200","368700","-0.7","1149","7.1"
"2011","1","06037","5","1021","Los Angeles, CA","Trade, transportation, and utilities","51500","735000","1.7","804","5.8"
"2011","1","06037","5","1022","Los Angeles, CA","Information","8300","186100","1.0","1997","10.1"
"2011","1","06037","5","1023","Los Angeles, CA","Financial activities","22100","209600","-0.5","1907","12.0"
"2011","1","06037","5","1024","Los Angeles, CA","Professional and business services","41200","546400","2.1","1265","6.2"
"2011","1","06037","5","1025","Los Angeles, CA","Education and health services","28800","511800","2.7","912","4.9"
"2011","1","06037","5","1026","Los Angeles, CA","Leisure and hospitality","26900","387900","2.9","589","13.9"
"2011","1","06037","5","1027","Los Angeles, CA","Other services","205800","243000","-2.6","442","5.2"
"2011","1","06037","8","10","Los Angeles, CA","Government","5700","566100","-2.4","1139","2.5"
"2011","1","17031","0","10","Cook, IL","Total, All Industries","145100","2333900","1.0","1145","5.8"
"2011","1","17031","5","10","Cook, IL","Private industry","143700","2033800","1.6","1154","6.1"
"2011","1","17031","5","1011","Cook, IL","Natural resources and mining","100","800","-2.9","782","-5.1"
"2011","1","17031","5","1012","Cook, IL","Construction","12200","56400","-2.8","1276","-0.2"
"2011","1","17031","5","1013","Cook, IL","Manufacturing","6600","193700","1.0","1104","7.6"
"2011","1","17031","5","1021","Cook, IL","Trade, transportation, and utilities","28100","427400","1.5","841","8.5"
"2011","1","17031","5","1022","Cook, IL","Information","2600","51300","-1.1","1849","8.4"
"2011","1","17031","5","1023","Cook, IL","Financial activities","15400","184800","-2.0","2867","15.7"
"2011","1","17031","5","1024","Cook, IL","Professional and business services","30400","400100","2.6","1432","1.6"
"2011","1","17031","5","1025","Cook, IL","Education and health services","15100","402100","3.0","835","2.3"
"2011","1","17031","5","1026","Cook, IL","Leisure and hospitality","12600","219800","2.4","422","5.0"
"2011","1","17031","5","1027","Cook, IL","Other services","15800","93300","0.8","743","3.5"
"2011","1","17031","8","10","Cook, IL","Government","1400","300100","-2.8","1085","[ND]"
"2011","1","36061","0","10","New York, NY","Total, All Industries","121900","2304100","1.9","2634","9.2"
"2011","1","36061","5","10","New York, NY","Private industry","121600","1865200","3.0","2995","8.9"
"2011","1","36061","5","1011","New York, NY","Natural resources and mining","0","200","25.6","2745","22.8"
"2011","1","36061","5","1012","New York, NY","Construction","2200","29700","-2.5","1609","4.1"
